,item_id,mean_price,item_name,item_category_id
2029,15289,1497.7296618445446,"Мягкая игрушка Minecraft Skeleton 12""",63
2030,12131,1497.4959097197561,Игровой набор Нано Хайв с микророботами Нано Улей,62
2031,13122,1496.4966674804687,Кирка 8Бит Алмазная Пиксельная 45см,61
2032,13512,1496.3532404016566,"Комплект «Книга зелий» (только для PS Move) [PS3, русская версия] + «Wonderbook»",19
2033,14333,1495.9440067591293,МАЛЬЧИШНИК. ТРИЛОГИЯ (+карточки+календарь+арт-бук) (BD),41
2034,686,1494.8275862068965,1С:Отчетность предпринимателя 8,73
2035,20957,1494.403166565714,"Форсаж: Схватка [PS3, русские субтитры]",19
2036,5618,1494.0,PS3: Джойстик Dual SFX Frag Pro/Shark (беспроводной комплект),2
2037,13518,1492.7644465081046,"Комплект Прогулки с динозаврами (только для PS Move) [PS3, русская версия] + Wonderbook",19
2038,15286,1492.6470588235295,Мягкая игрушка Minecraft Enderman 43см,63
2039,1171,1492.5,"ABBYY Lingvo x5 9 языков Домашняя версия (ABBYY) [PC, Цифровая версия]",76
2040,1417,1492.4927536231885,"Angry Birds Trilogy (с поддержкой PS Move) [PS3, английская версия]",19
2041,16842,1491.5050048828125,Очки ночного видения  Star Wars,72
2042,4713,1491.5,MUSE  The 2nd Law  2LP,58
2043,1260,1491.4285714285713,AEROSMITH  Nine Lives  2LP,58
2044,21763,1491.283926827567,ЧУЖОЙ. АНТОЛОГИЯ (BD),37
2045,5952,1490.8918918918919,QUEEN  Platinum Collection  Original Recording Remastered  3CD (фирм.),56
2046,4220,1490.0,"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Renewal Retail Pack [PC, Цифровая версия]",76
2047,4927,1490.0,"Movavi Screen Capture Studio версия Персональная 6  [PC, Цифровая версия]",76
2048,4191,1490.0,"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Renewal Download Pack [[PC, Цифровая версия]",76
2049,4154,1490.0,Kaspersky CRYSTAL Russian Edition. 2-Desktop 1 year Renewal Card,75
2050,4189,1490.0,"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Ren D P [PC, Цифровая верс",76
2051,1187,1490.0,ABBYY PDF Transformer 3.0 Full (коробка),75
2052,4219,1490.0,"Kaspersky Total Security - Multi-Device Russian Edition. 2-Device 1 year Renewal Download Pack  [PC, Цифровая версия]",76
2053,4192,1490.0,"Kaspersky Internet Security Multi-Device Russian Edition. 3-Device 1 year Renewal Retail Pack [PC, Цифровая версия]",76
2054,12728,1490.0,"КОМПАС-3D V13 Home (АСКОН) [PC, Цифровая версия]",76
2055,4170,1490.0,"Kaspersky Internet Security Multi-Device Russian Edi 3-Dev 1 year Renewal RP [PC, Цифровая версия]",76
2056,4585,1489.8499995640345,MCCARTNEY PAUL  New  LP,58
2057,20651,1489.5945945945946,"Фигурка Pacific Rim Series 3 Kaiju Knifehead Ultra Deluxe 7""",72
2058,5815,1489.0621056807668,"Plants vs. Zombies Garden Warfare [PS4, русская документация]",20
2059,1228,1489.0,AC/DC  OST Iron Man 2  2LP,58
2060,7894,1488.9402231988106,X360: Геймпад проводной чёрный - Controller BLACK (S9F-00002: Microsoft),6
2061,8679,1487.5,БАРХАТНЫЕ ЧУВСТВА,68
2062,6402,1487.2785714285715,"Saints Row: The Third [PS3, русские субтитры]",19
2063,3488,1487.1206896551723,"Final Fantasy X/X-2 HD Remaster. Standard Edition [PS Vita, русская документация]",22
2064,20533,1486.9680029296876,"Фигурка Gremlins Stripe Head Knocker 8""",72
2065,2254,1486.7050223851313,"Call Of Duty: Modern Warfare 3 [Xbox 360, русская версия]",23
2066,3705,1486.500351831336,"Gran Turismo 5 Academy Edition (с поддержкой 3D) [PS3, русская версия]",19
2067,18008,1486.083865559896,РЭМБО ТРИЛОГИЯ (BD),37
2068,2156,1485.2068965517242,CLAPTON ERIC  Old Sock  2LP,58
2069,5428,1485.0,P.S.BOX Экстрим Ориджинал,68
2070,5421,1485.0,P.S.BOX Спа Ориджинал,68
2071,1521,1484.5499877929688,Assassin's Creed Братство Крови (Auditore Edition) (PS3),19
2072,1440,1483.9285714285713,App Store 1500 руб.,32
2073,8057,1483.7209302325582,iTunes 1500 руб.,32
2074,6502,1482.9923314395867,"Sims 4 Limited Edition [PC, русская версия]",28
2075,13086,1482.62017760301,Карбот - машинка в индивидуальной упаковке,62
2076,11363,1482.2931034482758,Домашний nanoCAD 4 (box),75
2077,6122,1482.1582102060017,"Resident Evil 6 [PS3, русские субтитры]",19
2078,3479,1480.8060598662405,"Fighting Edition (Tekken 6+Soul Calibur 5+Tekken Tag Tournament 2) [PS3, русские субтитры]",19
2079,5869,1480.5404411764705,Powerball 250 Hz Pro Blue (PB - 188C Blue),62
2080,21963,1480.399397516825,Шар-лабиринт Perplexus Epic (125 барьеров),67
2081,5660,1480.3300287350942,PS4: Зарядная станция для контроллера (Dualshock 4 Charging Station: CUH-ZDC1/E: SCEE),3
2082,1758,1480.25,BOWIE DAVID  The Next Day  LP,58
2083,20681,1479.7085728236607,"Фигурка Predator Series 1 Predator With Spear Head Knocker 8""",72
2084,16242,1479.595238095238,Настольная игра Шакал Остров сокровищ,64
2085,7009,1479.125,Thrustmaster. F1 Wireless Gamepad Ferrari 150th Italia Al. Геймпад  (PS3/PC),2
2086,16292,1478.6666666666667,НеоКуб 216 6мм черный 5950123,67
2087,20724,1478.5,"Фигурка Saw Saw Puppet With Tricycle w/sound 12""",72
2088,11901,1478.0697674418604,"ИВАН ЦАРЕВИЧ И СЕРЫЙ ВОЛК 1,2 (3D BD)",38
2089,7209,1477.7285679408483,"Ultimate Marvel vs Capcom 3 [PS3, английская версия]",19
2090,5597,1477.239621720224,PS Vita: Портативное зарядное устройство для батарей (PS Vita Portable battery charger: SCEE),5
2091,6036,1476.7777777777778,RED HOT CHILI PEPPERS  One Hot Minute  LP,58
2092,3489,1476.6933962264152,"Final Fantasy X/X-2 HD Remaster. Standard Edition [PS3, русская документация]",19
2093,13576,1476.2045454545455,"Кот в сапогах (только для MS Kinect) [Xbox 360, русская документация]",23
2094,22144,1475.411467665926,"Я, ФРАНКЕНШТЕЙН (3D BD)",38
2095,4371,1475.3135115460652,"LEGO Властелин Колец [PS Vita, русские субтитры]",22
2096,5868,1475.2043795620439,Powerball 250 Hz Pro Amber (PB - 188C Amber),62
2097,15283,1475.0,Мягкая игрушка Minecraft Creeper 26см,63
2098,3080,1474.7575757575758,EAGLES  Hotel California  LP,58
2099,15269,1473.3903217930947,Мягкая игрушка Dragons Большой плюшевый дракон Беззубик со звуком,63
2100,19066,1472.2788461538462,СТАЛИНГРАД (3D BD),38
2101,11042,1472.027027027027,ДЖУНГЛИ (3D BD),38
2102,12730,1471.9228567940847,КОМПАС-3D V15 HOME (box),75
2103,12727,1471.2104377104376,КОМПАС-3D V13  Home (box),75
2104,6028,1469.0,RED HOT CHILI PEPPERS  Californication  2LP,58
2105,20347,1468.99434480213,Фигурка Adventure Time Jake с меняющимся выражением лица (25см),72
2106,4618,1468.6969696969697,METALLICA ...And Justice For All 2LP,58
2107,1416,1468.2540070028865,"Angry Birds Trilogy (с поддержкой MS Kinect) [Xbox 360, русская версия]",23
2108,1211,1467.75,AC/DC  Fly On The Wall  Limited Edition LP,58
2109,15047,1467.5217391304348,Меч 8Бит Алмазный Пиксельный 60см,61
2110,6139,1467.4536354758523,"Resistance 3 (Platinum) (с поддержкой PS Move) [PS3, русская версия]",19
2111,5013,1466.8743583483574,NEED FOR SPEED: ЖАЖДА СКОРОСТИ (3D BD),38
2112,12729,1466.4736842105262,"КОМПАС-3D V14 Home [PC, Цифровая версия]",76
2113,16061,1466.2941176470588,Настольная игра Антимонополия арт. 1269,64
2114,2512,1465.6666666666667,DEEP PURPLE  Battle Rages On  LP,58
2115,4688,1464.7374255491955,MOVAVI Video Suite 11 (box),75
2116,9295,1464.381639824539,Большой  игровой набор с машинкой Тагамото энфорсер роад сэт,62
2117,19812,1463.6712763360206,ТРИ БОГАТЫРЯ НА ДАЛЬНИХ БЕРЕГАХ (3D BD),38
2118,10384,1463.5232558139535,ГЕРАКЛ: Начало легенды (3D BD),38
2119,4148,1463.1333333333334,Kaspersky CRYSTAL 2.0 Russian Edition. 2-Desktop 1 year Renewal Card,75
2120,4476,1463.081187635365,"LittleBigPlanet 2 (Platinum) (с поддержкой PS Move) [PS3, русская версия]",19
2121,5644,1463.0,PS3: Контроллер игровой беспроводной черный (Dualshock Wireless Controller Black: CECH-ZC2R: SCEE),2
2122,1177,1462.8,"ABBYY Lingvo x6 Английская Профессиональная версия Full (версия для скачивания) [PC, Цифровая версия]",76
2123,4372,1462.5062918888,"LEGO Властелин Колец [PS3, русские субтитры]",19
2124,11264,1461.5,ДЯГИЛЕВА ЯНКА  Ангедония  LP,58
2125,17783,1461.4610698204915,РАЛЬФ (3D BD+BD),38
2126,27,1461.2285708472841,"007 Legends [PS3, русская версия]",19
2127,2616,1460.904761904762,DEPECHE MODE  Violator  Limited Edition  LP,58
2128,11265,1460.5384615384614,ДЯГИЛЕВА ЯНКА  Домой  LP,58
2129,15788,1460.2903225806451,НОЙ +кожаный блокнот (3D BD+BD),38
2130,5710,1460.0,"Panda Internet Security 2013 (2 ПК, 1 год) [PC, Цифровая версия]",76
2131,5070,1458.5532128514055,NORTON INTERNET SECURITY  RU 1 USER 3LIC ARVATO MM,75
2132,4689,1458.031727005679,MOVAVI Video Suite 12 (box),75
2133,21381,1457.9538721395722,ХОББИТ: ПУСТОШЬ СМАУГА (2 3D BD+2BD) железный бокс,41
2134,6680,1457.81997741295,"Soul Sacrifice [PS Vita, русская документация]",22
2135,3717,1457.561538044204,"Grand Theft Auto IV Complete Edition [Xbox 360, английская версия]",23
2136,11613,1457.25,ЗАМБЕЗИЯ  (3D BD),38
2137,10499,1456.957058536305,ГРАВИТАЦИЯ (3D BD+BD) ж/б,41
2138,10437,1456.4583333333333,ГОДЗИЛЛА (3D BD) железный бокс,38
2139,7220,1456.03481504538,"Uncharted Золотая бездна [PS Vita, русская версия]",22
2140,3817,1455.729998779297,HOOKER JOHN LEE  Anthology  2LP,58
2141,980,1455.1819045293898,300 СПАРТАНЦЕВ: РАСЦВЕТ ИМПЕРИИ (3D BD+BD) железный бокс,41
2142,6095,1454.2741827563705,"Rayman Origins [PS Vita, русская документация]",22
2143,20024,1453.0112359550562,"Турбо: Суперкоманда каскадеров [PS3, русская документация]",19
2144,10513,1452.7431506849316,ГРАНЬ БУДУЩЕГО (3D BD+BD) железный бокс,38
2145,14123,1452.621442810563,ЛЮДИ ИКС. КОЛЛЕКЦИЯ (1-6) (BD),41
2146,9785,1452.050505050505,ВЕЛИКИЙ ГЭТСБИ (BD+CD) Бархат. Саундтрек+Набор открыток,41
2147,20782,1451.556409004407,Фигурка Sonic Sonic with chaos emeralds (свет) 13 см,72
2148,6112,1450.3588677244068,"Remember me [PS3, русские субтитры]",19
2149,3539,1449.8542898995536,"Football Manager Classic 2014 [PS Vita, русская версия]",22
2150,17710,1449.6228346001192,"Праздник спорта 2 (только для PS Move) [PS3, русская версия]",19
2151,5557,1449.5833333333333,PROMT Home 10 Многоязычный (Только для домашнего использования) BOX,75
2152,20562,1449.3924865722656,"Фигурка House Of 1000 Corpses Captain Spaulding Head Knocker 8""",72
2153,8350,1449.0,АРИЯ  Герой асфальта  LP,58
2154,6221,1449.0,SATRIANI JOE  Surfing With The Alien  LP,58
2155,4409,1449.0,LEWIS JERRY LEE  Up Through The Years...  LP,58
2156,6793,1449.0,THE ALAN PARSONS PROJECT  I Robot  LP,58
2157,4020,1449.0,JOPLIN JANIS  Pearl  LP,58
2158,2199,1449.0,COLDPLAY  Mylo Xyloto  LP,58
2159,6225,1449.0,SAVAGE  Twothousandnine  Limited Remix Edition  LP,58
2160,6796,1449.0,THE ALAN PARSONS PROJECT  Turn Of A Friendly Card LP,58
2161,6794,1449.0,THE ALAN PARSONS PROJECT  Pyramid LP,58
2162,6819,1449.0,THE CURE  Disintegration  Remastered  2LP,58
2163,15904,1449.0,Набор раций 2в1 Sonic the Hedgehog Electronic Walkie Talkies,61
2164,6792,1449.0,THE ALAN PARSONS PROJECT  Eye In The Sky  LP,58
2165,3991,1449.0,JARRE JEAN MICHEL  Oxygene  Original Recording Remastered  LP,58
2166,6366,1449.0,SUPERMAX  Best Of  CD+DVD (фирм.),56
2167,6370,1449.0,SWEET  Sweet Fanny Adams  LP,58
2168,5330,1449.0,OSBOURNE OZZY  Diary Of A Madman  Original Recording Remastered  LP,58
2169,5329,1449.0,OSBOURNE OZZY  Blizzard Of Ozz  Original Recording Remastered  LP,58
2170,4436,1449.0,LIVIN’ BLUES  Blue Breeze  LP,58
2171,1746,1449.0,BONAMASSA JOE  Blues Deluxe  LP,58
2172,2529,1449.0,DEEP PURPLE  Machine Head  LP,58
2173,3094,1449.0,ELECTRIC LIGHT ORCHESTRA  Eldorado  LP,58
2174,17924,1448.9900024414062,РОЗЕНБАУМ АЛЕКСАНДР  Музыка стихов  Избранное 5CD (box),55
2175,4284,1448.5,"L.A.Noire. Расширенное издание [PS3, русская документация]",19
2176,6721,1448.0177838826917,"Sports Island Freedom (только для MS Kinect) [Xbox 360, английская версия]",23
2177,3045,1447.5696607686705,"Dragon's Dogma [PS3, русская документация]",19
2178,16173,1445.6666666666667,Настольная игра Мафия. Кровная Месть. арт.1251,64
2179,3081,1445.1538461538462,EAGLES  Long Road Out Of Eden  2LP,58
2180,8878,1445.107142857143,БИБЛИОТЕКА ВСЕМИРНОЙ ЛИТЕРАТУРЫ (коллекц.) том 2 (12dvd),41
2181,7913,1444.5263644131746,"XCOM: Enemy Unknown [Xbox 360, русская версия]",23
2182,16957,1443.752150668893,ПЕРВЫЙ МСТИТЕЛЬ: ДРУГАЯ ВОЙНА (3D BD),38
2183,20229,1442.570371274595,ФЕИ: ТАЙНА ЗИМНЕГО ЛЕСА (3D BD+BD),38
2184,15797,1441.857142857143,НОЛЬ  Созрела дурь  LP,58
2185,10163,1440.375,ВЫСОЦКИЙ ВЛАДИМИР  Песни о...  6CD (box),55
2186,21762,1438.4066056255044,ЧУЖОЙ. АНТОЛОГИЯ (6BD),41
2187,1827,1438.2,"Battlefield 3 Limited Edition [Xbox 360, русская версия]",23
2188,14306,1437.4832014117324,МАЛЕФИСЕНТА (3D BD),38
2189,3959,1436.179487179487,JACKSON MICHAEL  Collection  5CD (box),55
2190,20338,1434.6312198362489,Фигурка Adventure Time Finn с меняющимся выражением лица (25см),72
2191,19689,1433.2860141567417,ТИХООКЕАНСКИЙ РУБЕЖ (3D BD+2 диска BD) (жел.бокс),41
2192,17403,1431.4583325508313,ПРИКЛЮЧЕНИЯ ШЕРЛОКА ХОЛМСА И ДОКТОРА ВАТСОНА (rem) (6DVD),41
2193,5713,1431.0,Panda Internet Security 2014 - Retail Box - на 3 ПК - (подписка на 1 год),75
2194,6274,1429.7692307692307,SHOCKING BLUE  3rd Album  LP,58
2195,1442,1428.9666666666667,App Бластер (бластер),62
2196,6752,1428.48976363535,"Street Fighter X Tekken [PS Vita, русские субтитры]",22
2197,21625,1427.8461538461538,ЧЕЛОВЕК ИЗ СТАЛИ (BD)+фигурка Супермена +3 открытки,41
2198,16226,1427.5714285714287,Настольная игра Улей Карбон (Hive Carbon),64
2199,2847,1426.2359985351563,"Disney История Игрушек. Парк развлечений (с поддержкой MS Kinect) [Xbox 360, русская версия]",23
2200,16111,1425.7424110791362,"Настольная игра Игра Престолов HBO, арт.1051",64
2201,2846,1425.0198697176847,"Disney История Игрушек. Парк развлечений (c поддержкой PS Move) [PS3, русская версия]",19
2202,7590,1425.0,WARHAMMER 40000 MINIATURES: Ork Nobz арт. 50-12,64
2203,7589,1425.0,WARHAMMER 40000 MINIATURES: Ork Lootas and Burnas арт. 50-22,64
2204,7643,1425.0,WARHAMMER MINIATURES: Vampire Counts Skeletons арт. 91-06,64
2205,21622,1423.5036354758522,ЧЕЛОВЕК ИЗ СТАЛИ (3D BD+ BD)+3 открытки в s'tin боксе,41
2206,6241,1423.0,SCORPIONS  Comeblack  2LP,58
2207,4016,1421.25,"JONES, NORAH Come Away With Me LP",58
2208,16113,1418.1456629378072,Настольная игра Имаджинариум База,64
2209,15475,1417.2,Мягкая игрушка Чебурашка 23 см. МУЗ.,63
2210,17383,1415.8333333333333,ПРИКЛЮЧЕНИЯ МЫШОНКА (3D BD),38
2211,2091,1415.6666666666667,CELENTANO ADRIANO  Furore  LP,58
2212,2651,1415.0,DORO  Raise Your Fist  2LP,58
2213,2994,1415.0,"Dr.Web Security Space (лицензия на 2 года на 1 ПК) (DrWeb) [PC, Цифровая версия]",76
2214,6190,1414.0,SADE  Diamond Life  LP,58
2215,3328,1413.4522347332913,"FIFA 13 [Xbox 360, русская версия]",23
2216,6858,1413.1904761904761,THE ROLLING STONES  Grrr!  3CD (фирм.),56
2217,14805,1412.5722748815165,МСТИТЕЛИ (3D BD+BD),38
2218,9783,1412.543795620438,ВЕЛИКИЙ ГЭТСБИ (3D BD+BD) ж/б +набор карточек,41
2219,1412,1410.4071005544354,"Angry Birds Star Wars (с поддержкой MS Kinect) [Xbox 360, русская версия]",23
2220,12269,1408.9902171259341,Йо-йо AERO Droid,62
2221,4330,1407.84319921875,"LEGO Batman 2: DC Super Heroes [PS Vita, русские субтитры]",22
2222,4975,1405.8181818181818,NAZARETH  Loud`N`Proud  LP,58
2223,7216,1405.4749959309895,"Uncharted 3. Иллюзии Дрейка (с поддержкой 3D) [PS3, русская версия]",19
2224,6192,1404.2631578947369,SADE  Love Deluxe  LP,58
2225,3008,1404.0,"Dr.Web Security Space КЗ 3 ПК 12 месяцев [PC, Цифровая версия]",76
2226,1229,1403.5454545454545,AC/DC  Powerage  Limited Edition LP,58
2227,16114,1401.110222032335,Настольная игра Имаджинариум Детство,64
2228,5483,1399.46,PINK FLOYD  Pulse 2DVD (Фирм.),59
2229,20450,1399.3924865722656,"Фигурка DC Classic 8"" Batman Head Knocker",72
2230,4612,1399.2333333333333,METALLICA  Quebec Magnetic  2DVD (фирм.),59
2231,20438,1399.0172494741587,"Фигурка Borderlands Jakobs Representative Claptrap 7""",72
2232,20519,1399.0022326660155,"Фигурка Godzilla Modern Godzilla 7""",72
2233,4000,1399.0,JETHRO TULL  This Was  LP,58
2234,20688,1399.0,"Фигурка Predator Series 9 Water Emergence Predator 7""",72
2235,15895,1399.0,Набор подставок 4 клана (Игра престолов),69
2236,3792,1399.0,HELLOWEEN Unarmed: The Best Of 25Th Anniversa  180 GRAMM 2LP,58
2237,4014,1399.0,JONES NORAH  Not Too Late  LP,58
2238,13983,1399.0,ЛУНИ ТЮНЗ (8DVD)+ 2 МЯГКИЕ ИГРУШКИ (ДАФФИ ДАК + ТАСМАНСКИЙ ДЬЯВОЛ) (коллекц.),41
2239,1633,1399.0,"BEATLES, THE 1967 - 1970 Blue Album (фирм.)",56
2240,4882,1399.0,Monopoly Streets [PS3],19
2241,2582,1399.0,DEPECHE MODE  Black Celebration  Limited Edition  LP,58
2242,20593,1399.0,"Фигурка Left 4 Dead Series 1 Dead Smoker 7""",72
2243,20670,1399.0,"Фигурка Predator 2 Series 4 City Hunter 7""",72
2244,20699,1399.0,"Фигурка Prometheus Series 2 Deacon Deluxe 7""",72
2245,17669,1399.0,"Подсвечник Harry Potter GOF Votive Holder 9""",69
2246,17643,1399.0,Площадка конструктор Мэйзбот для запуска микророботов,62
2247,6103,1399.0,"Red Dead Redemption - Game of the Year Edition [PS3, английская версия]",19
2248,20885,1399.0,Фигурка Watchmen Rorschach Head Knocker,72
2249,20847,1399.0,"Фигурка The Hunger Games Catching Fire Series 1 Finnick 7""",72
2250,4875,1399.0,Mirror's Edge (рус.в.) (PS3) (Case Set),19
2251,20589,1399.0,"Фигурка Kick Ass 2 Series 2 Hit Girl Unmasked 7""",72
2252,2399,1399.0,"Company of Heroes 2 Коллекционное издание (preorder) [PC, Цифровая версия]",31
2253,12637,1399.0,КОЗЛОВ АЛЕКСЕЙ & АРСЕНАЛ  Поток сознания  2LP,58
2254,5008,1399.0,"NBA Jam [PS3, английская версия]",19
2255,20686,1399.0,"Фигурка Predator Series 9 Jungle Disguise Dutch 7""",72
2256,20687,1399.0,"Фигурка Predator Series 9 Jungle Encounter Dutch 7""",72
2257,2672,1399.0,DUVAL FRANK  Spuren  Songs & Sounds  3CD (фирм.),56
2258,20552,1399.0,"Фигурка Hellraiser Pinhead Extreme Head Knocker 7""",72
2259,18226,1399.0,СБ. Grand Collection  Шансон  12CD (box),60
2260,9899,1399.0,ВЛАДИМИР МЕНЬШОВ (rem) (5DVD),41
2261,3241,1399.0,"Evolve (Предзаказ) [PC, Цифровая версия]",31
2262,4407,1399.0,"LENNON, JOHN Rock 'n' Roll LP",58
2263,20587,1399.0,"Фигурка Kick Ass 2 MF 7""",72
2264,20636,1399.0,"Фигурка Nightmare On Elm Street Series 4 Springwood Slasher 7""",72
2265,2606,1399.0,DEPECHE MODE  Speak & Spell  LP,58
2266,8412,1399.0,АУКЦЫОН  Птица  LP,58
2267,15795,1399.0,НОЛЬ  Полундра!  2LP,58
2268,2583,1399.0,DEPECHE MODE  Construction Time Again  Limited Edition  LP,58
2269,3795,1399.0,HENDRIX JIMI  Band Of Gypsys  2LP,58
2270,20548,1399.0,"Фигурка Harry Potter Harry Head Knocker 8""",72
2271,20440,1399.0,"Фигурка Carrie Series 1 Carrie White (Bloody Version) 7""",72
2272,20682,1399.0,"Фигурка Predator Series 10 Lava Planet Predator 7""",72
2273,20849,1399.0,"Фигурка The Hunger Games Catching Fire Series 1 Peeta 7""",72
2274,10516,1399.0,ГРЕБЕНЩИКОВ БОРИС  Песни Александра Вертинского  LP,58
2275,17671,1399.0,Подстаканник (Игра престолов),69
2276,20865,1399.0,"Фигурка The Walking Dead Series 1 Zombie Roamer 6""",72
2277,20848,1399.0,"Фигурка The Hunger Games Catching Fire Series 1 Katniss 7""",72
2278,4659,1399.0,MOORE GARY  Bad For You Baby  Original Recording Remastered  2LP,58
2279,20437,1399.0,"Фигурка Borderlands Gentleman Caller ClapTrap 7""",72
2280,20464,1399.0,"Фигурка Divergent Series 1 Four 7""",72
2281,6373,1399.0,Saboteur [PS3],19
2282,20864,1399.0,"Фигурка The Walking Dead Series 1 Zombie Lurker 6""",72
2283,19248,1399.0,СЮТКИН ВАЛЕРИЙ  В прямом эфире  LP,58
2284,20465,1399.0,"Фигурка Divergent Series 1 Tris 7""",72
2285,5577,1398.9965277777778,"PS Vita 1000: Комплект 4gamers Play Thru (футляр, гарнитура стерео, ремешок) (SPC9006)",5
2286,21777,1398.8800048828125,Чашка с блюдцем The Beatles Abbey Road,69
2287,8212,1398.857142857143,АЛИСА  20 : 12  LP,58
2288,4725,1398.75,"Mafia II (Platinum) [PS3, русская версия]",19
2289,16314,1398.6666666666667,"Неокуб, 5мм, Альфа 216, Синий",67
2290,10402,1398.6173905082371,ГЛАДИАТОР (КОЛЛЕКЦИОННОЕ ИЗДАНИЕ) (2BD),37
2291,3106,1398.4,"EMERSON, LAKE & PALMER  Trilogy  LP",58
2292,6401,1398.0,"Saints Row: The Third Genki Pack [Xbox 360, русские субтитры]",23
2293,2805,1398.0,"DiRT3 [PS3, русская документация]",19
2294,4243,1398.0,Kinect Just Dance 4 (только для MS Kinect) [Xbox 360],23
2295,3493,1398.0,"Final Fantasy XIII-2. Коллекционное издание [PS3, русская документация]",19
2296,3395,1398.0,Fallout 3 Game of the Year [PS3],19
2297,7169,1397.1787350221991,"UFC Undisputed 3 [PS3, русская документация]",19
2298,20653,1396.099686940511,"Фигурка Pacific Rim The Essential Jaeger Crimson Typhoon 7""",72
2299,21592,1395.2131147540983,ЧАЙФ  25 лет выдержки  LP,58
2300,4229,1394.7560703822544,"Killzone 3 (Platinum) (с поддержкой PS Move, 3D) [PS3, русская версия]",19
2301,21425,1394.2889628860187,ХРАБРАЯ СЕРДЦЕМ (3D BD),38
2302,4946,1393.0,"Movavi Video Suite версия Персональная 14 [PC, Цифровая версия]",76
2303,4941,1393.0,"Movavi Video Suite 11 Промо 1С Дистрибьюция. Персональная лицензия [PC, Цифровая версия]",76
2304,20654,1392.8947368421052,"Фигурка Pacific Rim The Essential Jaeger Striker Eureka 7""",72
2305,6436,1392.6668804296107,"Sid Meier's Civilization: Beyond Earth [PC, русская версия]",30
2306,4487,1390.3058619005926,"Lollipop Chainsaw [Xbox 360, русские субтитры]",23
2307,4921,1390.0,"Movavi Photo Suite. Персональная лицензия (Movavi) [PC, Цифровая версия]",76
2308,8519,1390.0,"Антивирус Dr.Web Pro (лицензия на 1 год 2 ПК) (DrWeb) [PC, Цифровая версия]",76
2309,13124,1389.0,Кистевой тренажер Powerball 250 Hz Crystal (PB - 688 Crystal),62
2310,16146,1388.7241935483871,Настольная игра МЕТРО 2033 арт.1197,64
2311,7674,1387.888888888889,WINEHOUSE AMY  Lioness: Hidden Treasures  2LP,58
2312,3320,1387.8258911024354,"FIFA 13 (с поддержкой PS Move) [PS3, русская версия]",19
2313,15924,1386.878787878788,Набор фигурок Sonic 6в1 Sonic Modern Pack 6см,72
2314,16043,1385.309933268229,Настольная игра IN LOVE (3-е рус. изд.) арт.1082,64
2315,3704,1384.4208323160808,"Gran Turismo 5 (Platinum) (с поддержкой 3D) [PS3, русская версия]",19
2316,1242,1382.5,"ACE COMBAT Assault Horizon Limited Edition [Xbox 360, русские субтитры]",23
2317,7002,1382.167333577474,"The Walking Dead. Инстинкт выживания [Xbox 360, русские субтитры]",23
2318,15893,1380.3200032552083,Набор миниатюрных кружек The Beatles Four Colours,69
2319,1134,1379.909090909091,ABBA  Gold  Greatest Hits  40th Anniversary Edition  3CD (фирм.),56
2320,4331,1376.700009765625,"LEGO Batman 2: DC Super Heroes [PS3, русские субтитры]",19
2321,3289,1376.0833333333333,FARMER MYLENE  Stade De France  Live  2009  Blu-Ray (фирм.),59
2322,16182,1375.8258717673812,Настольная игра Монополия арт. 00009H,64
2323,2088,1375.157894736842,CELENTANO ADRIANO  Con Giulio Libano E La Sua Orchestra  LP,58
2324,1205,1374.0,AC/DC  Black Ice  180 GRAMM  2LP,58
2325,2085,1371.6363636363637,CATCH C.C.  The 80`S Album  3CD (фирм.),56
2326,20089,1370.1203227381552,УНИВЕРСИТЕТ МОНСТРОВ (3D BD+BD),38
2327,16171,1370.1,Настольная игра Мафия. Верь только себе. Версия 1.1,64
2328,15920,1370.0526315789473,"Набор фигурок Sonic 3в1 Team Chaotix - Charming Bee, Espio, and Vector",72
2329,2831,1369.1230606617646,"Dishonored Game of the Year Edition [PS3, русские субтитры]",19
2330,14929,1369.0440022786458,"МЯГКАЯ ИГРУШКА ""МИШКА (РАССКАЗЫВАЕТ 3 СКАЗКИ), 25СМ",63
2331,2601,1369.0,DEPECHE MODE  Songs Of Faith And Devotion  Limited Edition  LP,58
2332,2032,1368.9707135881697,"Borderlands 2: Game of the Year Edition [Xbox 360, русская документация]",23
2333,19117,1368.3971529380283,СТРАЖИ ГАЛАКТИКИ (3D BD),38
2334,4350,1368.393201058371,"LEGO Legends of Chima: Laval's Journey [PS Vita, русская документация]",22
2335,2701,1368.0,"Dark Souls Limited Edition [PS3, русская документация]",19
2336,19753,1366.9914893617022,ТОР 2: ЦАРСТВО ТЬМЫ (3D BD+BD),38
2337,2039,1366.412374316844,"Borderlands: The Pre-Sequel [PC, русские субтитры]",30
2338,4248,1365.9838598508568,Kinect Sports Ultimate (только для MS Kinect) [Xbox 360],23
2339,20588,1365.6666666666667,"Фигурка Kick Ass 2 Series 2 Armored Kick Ass 7""",72
2340,2303,1364.417336315366,"Call of Duty: Black Ops (c поддержкой 3D) (Platinum) [PS3, русская версия]",19
2341,2446,1364.195180175125,"Crysis 3 [PS3, русская версия]",19
