,item_id,item_category_id,item_category_name,item_name,mean_price
2252,11732,40,Кино - DVD,ЗЛОВЕЩИЕ МЕРТВЕЦЫ: ЧЕРНАЯ КНИГА,369.88259046124216
2253,9053,40,Кино - DVD,"БРОСОК КОБРЫ 1,2 (2 DVD)",369.66819858551025
2254,1285,40,Кино - DVD,ANGRY BIRDS:КОЛЛЕКЦИЯ КОРОТКОМЕТРАЖНЫХ М/Ф Т.1,369.6356927343162
2255,9569,37,Кино - Blu-Ray,ВАЛЛ-И/ТАЧКИ (BD),369.42857142857144
2256,11156,40,Кино - DVD,ДОЛГОЕ ПАДЕНИЕ,369.4014813458478
2257,9009,40,Кино - DVD,БОСИКОМ ПО СЛИЗНЯКАМ,368.9790475027902
2258,21895,37,Кино - Blu-Ray,ШПИОН+ШЕРЛОК. СЕЗОН 1 (BD),368.6666666666667
2259,14367,40,Кино - DVD,МАРКО МАКАКО,368.6142857142857
2260,18888,40,Кино - DVD,СМУРФИКИ И ВОЛШЕБНАЯ ФЛЕЙТА,368.5687494277954
2261,11232,37,Кино - Blu-Ray,ДРУЖИННИКИ (BD),368.4313749313354
2262,10173,40,Кино - DVD,ВЫСОЦКИЙ. ЧЕТЫРЕ ЧАСА НАСТОЯЩЕЙ ЖИЗНИ,368.1666666666667
2263,17560,40,Кино - DVD,ПУШИСТЫЕ ПРОТИВ ЗУБАСТЫХ,368.0520001220703
2264,12522,55,Музыка - CD локального производства,КЛАССИКА  Strauss Family  Waltzes  Polkas & Overtures,368.0388895670573
2265,12629,40,Кино - DVD,"КОДОВОЕ ИМЯ ""ДЖЕРОНИМО""",368.03428606305806
2266,19413,30,Игры PC - Стандартные издания,Снайпер. Воин-призрак (PC-DVD) (Jewel),368.0169220395739
2267,5852,30,Игры PC - Стандартные издания,"Postal 3 [PC, Jewel]",368.0
2268,11791,37,Кино - Blu-Ray,ЗОЛУШКА.ПОЛНЫЙ ВПЕРЕД 2D (BD),368.0
2269,7437,55,Музыка - CD локального производства,V/A Relax  5 лет  Лучшее  2CD,367.9230769230769
2270,14514,37,Кино - Blu-Ray,МЕЖДУ (BD),367.75
2271,16870,40,Кино - DVD,ПАРАЛЛЕЛЬНЫЕ МИРЫ,367.6363636363636
2272,8579,40,Кино - DVD,БАГРОВЫЙ ЦВЕТ СНЕГОПАДА (DVD+BD),367.625
2273,14092,37,Кино - Blu-Ray,ЛЮБОВЬ-ЭТО ВСЕ ЧТО ТЕБЕ НУЖНО (BD),367.5744680851064
2274,12905,37,Кино - Blu-Ray,КРЕПКИЙ ОРЕШЕК 4 (BD),367.49341708798954
2275,8382,40,Кино - DVD,АРТУР НЬЮМАН,367.2857142857143
2276,10876,37,Кино - Blu-Ray,"ДЕТИ ШПИОНОВ (1,2)  (BD)",367.1894736039011
2277,17934,37,Кино - Blu-Ray,РОК-Н-РОЛЬЩИК WB (BD),366.94545445297706
2278,3066,19,Игры - PS3,Dungeon Siege 3 (PS3),366.75
2279,17873,40,Кино - DVD,РИФ,366.6733331142328
2280,3665,30,Игры PC - Стандартные издания,"Galaxy On Fire 2 HD [PС, Jewel, русская версия]",366.54367648853975
2281,12812,40,Кино - DVD,КОРОЛЬ САФАРИ (регион),366.50430775177784
2282,11026,40,Кино - DVD,ДЖОК (DVD+3D BD),366.06666666666666
2283,10081,37,Кино - Blu-Ray,ВСЕ ЛЮБЯТ КИТОВ (BD),366.04444410536024
2284,12908,40,Кино - DVD,"КРЕПКИЙ ОРЕШЕК: ХОРОШИЙ ДЕНЬ, ЧТОБЫ УМЕРЕТЬ",365.6192843718471
2285,12763,40,Кино - DVD,КОПЫ В ЮБКАХ,365.2501329462579
2286,4769,30,Игры PC - Стандартные издания,"Mars: War Logs [PC, Jewel, русские субтитры]",365.10150435252854
2287,10107,37,Кино - Blu-Ray,ВСПОМНИТЬ ВСЕ (2012) (2 BD),364.93759338627524
2288,20058,40,Кино - DVD,УИЛЛ,364.1111111111111
2289,18747,37,Кино - Blu-Ray,СЛЕДОПЫТ (BD),363.9599975585937
2290,18581,40,Кино - DVD,СЕЙЧАС САМОЕ ВРЕМЯ (DVD+BD),363.82656240463257
2291,11053,40,Кино - DVD,ДИВА,363.8
2292,12898,40,Кино - DVD,КРЕМЕНЬ: ОСВОБОЖДЕНИЕ,363.76190476190476
2293,10049,40,Кино - DVD,ВПРИТЫК WB,363.6875
2294,19232,40,Кино - DVD,СУШИ ГЕЛ,363.3787610889536
2295,11646,40,Кино - DVD,ЗАЩИТНИК (DVD+ BD),363.27272727272725
2296,16556,37,Кино - Blu-Ray,ОЛДБОЙ (2013) (BD),363.05523797898064
2297,11588,37,Кино - Blu-Ray,ЗАЖИГАНИЕ (BD),362.78660692487443
2298,19671,40,Кино - DVD,ТИТАНИК  2DVD,362.7837837837838
2299,15682,40,Кино - DVD,НЕСНОСНЫЕ БОССЫ,362.7
2300,14798,40,Кино - DVD,МРАЧНЫЕ ТЕНИ,362.6792452830189
2301,10091,37,Кино - Blu-Ray,"ВСЕГДА ГОВОРИ ""ДА""  WB (BD)",362.1578947368421
2302,4809,30,Игры PC - Стандартные издания,"Medal of Honor: Warfighter. Limited Edition [PC, русская версия]",361.92006166494775
2303,19088,40,Кино - DVD,СТАРТАП,361.88709677419354
2304,5409,30,Игры PC - Стандартные издания,"Orcs Must Die 2 [PС, Jewel, русская версия]",361.76666666666665
2305,12511,55,Музыка - CD локального производства,КЛАССИКА  Mendelssohn Felix  Midsummer Night`s Dream,361.6909096457741
2306,16694,37,Кино - Blu-Ray,ОТПУСК ПО ОБМЕНУ (BD),361.49285670689176
2307,16501,40,Кино - DVD,ОДИНОКИЙ РЕЙНДЖЕР,361.41994454803796
2308,18663,40,Кино - DVD,СИНДРОМ ДРАКОНА,361.3804347826087
2309,13832,40,Кино - DVD,ЛЕДИ И БРОДЯГА,361.3468349794798
2310,22045,40,Кино - DVD,ЭЛИЗИУМ: РАЙ НЕ НА ЗЕМЛЕ,361.2099009598836
2311,11135,40,Кино - DVD,ДОКТОР ЖИВАГО,360.7692307692308
2312,17083,40,Кино - DVD,ПИРАТЫ: БАНДА НЕУДАЧНИКОВ,360.5
2313,8121,55,Музыка - CD локального производства,АГАТА КРИСТИ  Эпилог  CD+DVD (фирм.),360.4454787234043
2314,19235,40,Кино - DVD,СХВАТКА (DVD+BD),360.4166666666667
2315,17253,40,Кино - DVD,ПОСЛЕ НАШЕЙ ЭРЫ,360.2561466221913
2316,6479,30,Игры PC - Стандартные издания,"Sims 3. Katy Perry Сладкие радости: Каталог [PC, русская версия]",360.16159132354113
2317,19064,37,Кино - Blu-Ray,СРОЧНАЯ ДОСТАВКА (BD),359.99304342960966
2318,19825,37,Кино - Blu-Ray,ТРИ КОРОЛЯ (BD),359.8695652173913
2319,10443,37,Кино - Blu-Ray,ГОЛАЯ ПРАВДА (BD),359.75
2320,12982,37,Кино - Blu-Ray,КРУПНАЯ РЫБА (BD),359.6
2321,11915,40,Кино - DVD,ИГРА В ПРАВДУ,359.413755391883
2322,21838,40,Кино - DVD,ШЕРЛОК ХОЛМС 2: ИГРА ТЕНЕЙ,359.3225806451613
2323,11660,37,Кино - Blu-Ray,ЗВЕЗДНЫЕ ВОЙНЫ: ВОЙНЫ КЛОНОВ (BD),359.0
2324,17465,40,Кино - DVD,ПРОКЛЯТАЯ,358.7
2325,14780,40,Кино - DVD,МОСКВА 2017,358.46666666666664
2326,16508,40,Кино - DVD,ОДНА ВСТРЕЧА,357.91084769676473
2327,20301,40,Кино - DVD,ФОРСАЖ 6,357.78476872056297
2328,8234,37,Кино - Blu-Ray,АЛИСА В СТРАНЕ ЧУДЕС Х/Ф (BD),357.2937318033247
2329,15621,40,Кино - DVD,НЕБЕСНЫЙ СУД,357.2413793103448
2330,17329,40,Кино - DVD,ПРИВЫЧКА РАССТАВАТЬСЯ,357.214112804782
2331,11240,40,Кино - DVD,ДУБЛЁР,357.1955823170612
2332,17906,40,Кино - DVD,РОДИТЕЛЬСКИЙ БЕСПРЕДЕЛ,357.07343078357906
2333,8802,37,Кино - Blu-Ray,БЕОВУЛЬФ (BD),357.0066665649414
2334,21356,37,Кино - Blu-Ray,ХИЩНИК (BD),356.9840748596191
2335,16623,40,Кино - DVD,ОСОБО ОПАСНЫ,356.7226340597736
2336,12493,40,Кино - DVD,КИТАЙСКАЯ ГОЛОВОЛОМКА,355.89718327052157
2337,8845,37,Кино - Blu-Ray,БЕССЛАВНЫЕ УБЛЮДКИ (BD),355.84048493593207
2338,19804,37,Кино - Blu-Ray,ТРЕТИЙ ЛИШНИЙ (BD),355.6977190519634
2339,2833,30,Игры PC - Стандартные издания,"Dishonored [PC, Jewel, русские субтитры]",355.18828047160173
2340,19598,40,Кино - DVD,ТАЧКИ 2,354.7659574468085
2341,13890,55,Музыка - CD локального производства,ЛЕПС ГРИГОРИЙ  Дуэты  CD+DVD (фирм.),354.64091547576476
2342,1768,55,Музыка - CD локального производства,BRIGHTMAN SARAH  Eden & Time To Say Goodbye  2CD,354.46153846153845
2343,14656,37,Кино - Blu-Ray,МИСТЕР БИН: ФИЛЬМ-КАТАСТРОФА (BD),354.4257136753627
2344,3166,55,Музыка - CD локального производства,EVORA CESARIA  Anthologie  2CD,354.3333333333333
2345,17812,37,Кино - Blu-Ray,РАТАТУЙ м/ф (BD),354.15384615384613
2346,16664,37,Кино - Blu-Ray,ОТ ЗАКАТА ДО РАССВЕТА (BD),353.83428141885173
2347,12833,40,Кино - DVD,КОТ ГРОМ И ЗАКОЛДОВАННЫЙ ДОМ,353.7898206270658
2348,6111,30,Игры PC - Стандартные издания,"Remember me [PC, Jewel, русские субтитры]",353.69717114583403
2349,18589,37,Кино - Blu-Ray,СЕКРЕТНАЯ СЛУЖБА САНТА КЛАУСА М/Ф (BD),353.4845927038858
2350,4790,30,Игры PC - Стандартные издания,"Max Payne 3 [PC, Jewel, русские субтитры]",353.2873427558191
2351,9813,40,Кино - DVD,ВЕРЗИЛА,353.13829787234044
2352,16860,37,Кино - Blu-Ray,ПАПА-ДОСВИДОС (BD),352.81351347227354
2353,12876,37,Кино - Blu-Ray,КРАСНЫЙ ДРАКОН (BD),352.7873036245282
2354,17305,40,Кино - DVD,ПРАЗДНИК ВЗАПЕРТИ,352.7869567871094
2355,21351,40,Кино - DVD,ХИЧКОК,352.78536117031547
2356,12754,37,Кино - Blu-Ray,КОНТРАБАНДА (BD),352.3733339171479
2357,10545,40,Кино - DVD,ГРЯЗНАЯ КАМПАНИЯ ЗА ЧЕСТНЫЕ ВЫБОРЫ,352.2401785169329
2358,17542,40,Кино - DVD,ПУТЕШЕСТВИЕ 2: ТАИНСТВЕННЫЙ ОСТРОВ,352.2142857142857
2359,17431,40,Кино - DVD,ПРИТВОРИСЬ МОЕЙ ЖЕНОЙ,352.0
2360,14777,37,Кино - Blu-Ray,МОРСКОЙ БОЙ (BD),351.8101772371477
2361,8078,37,Кино - Blu-Ray,ЁЛКИ 3 (BD),351.789046508256
2362,14091,40,Кино - DVD,ЛЮБОВЬ-ЭТО ВСЕ ЧТО ТЕБЕ НУЖНО,351.67469879518075
2363,17110,37,Кино - Blu-Ray,ПЛАНЕТА ОКЕАН (BD),351.2734426279537
2364,17204,37,Кино - Blu-Ray,ПОЛ: СЕКРЕТНЫЙ МАТЕРАЛЬЧИК (BD),350.7373331705729
2365,9160,37,Кино - Blu-Ray,БЭТМЕН ВОЗВРАЩАЕТСЯ WB (BD),350.0344827586207
2366,9065,40,Кино - DVD,БУКАШКИ. Приключение в Долине Муравьев,350.03419218105
2367,11727,40,Кино - DVD,ЗЛО,349.85217417841375
2368,15650,40,Кино - DVD,НЕЖДАННЫЙ ПРИНЦ,349.8
2369,21764,40,Кино - DVD,ЧУТЬ СВЕТ-В КЭНДЛФОРД. Сезон 1(4 DVD),349.7719298245614
2370,20311,40,Кино - DVD,ФРАНКЕНВИНИ,349.6679885887625
2371,10057,40,Кино - DVD,ВРАТА ДРАКОНА,349.5604778738583
2372,21541,40,Кино - DVD,ЦЕЛЬ НОМЕР ОДИН,349.5044194123361
2373,17181,40,Кино - DVD,"ПОЙМАЙ ТОЛСТУХУ, ЕСЛИ СМОЖЕШЬ",349.3938993633918
2374,14897,37,Кино - Blu-Ray,МУМИЯ ВОЗВРАЩАЕТСЯ (BD),349.19571794782365
2375,5449,55,Музыка - CD локального производства,PET SHOP BOYS  Format  2CD,349.1034482758621
2376,14345,40,Кино - DVD,МАМЫ (DVD+CD),349.03921568627453
2377,9159,40,Кино - DVD,БЭТМЕН ВОЗВРАЩАЕТСЯ WB,349.0
2378,5886,19,Игры - PS3,"Pro Evolution Soccer 2011 [PS3, русские субтитры]",349.0
2379,7414,55,Музыка - CD локального производства,V/A Pacha  Ibiza  Summer 2012  3CD (digibook),349.0
2380,12505,55,Музыка - CD локального производства,КЛАССИКА  Beethoven Ludwig Van  Symphony 9,349.0
2381,9802,40,Кино - DVD,ВЕЛИКОЛЕПНЫЙ,349.0
2382,12951,40,Кино - DVD,КРОШКА МОЛЛИ,349.0
2383,20308,40,Кино - DVD,ФОРТ РОСС: В ПОИСКАХ ПРИКЛЮЧЕНИЙ,349.0
2384,3256,19,Игры - PS3,"F.E.A.R. 2 Project Origin [PS3, английская версия]",349.0
2385,7246,55,Музыка - CD локального производства,V/A 12.12.12  The Concert For Sandy Relief  2CD,349.0
2386,7403,55,Музыка - CD локального производства,V/A Music For Spa  1  3CD (digibook),349.0
2387,9157,40,Кино - DVD,БЭТМЕН WB,349.0
2388,8402,40,Кино - DVD,АТЛАНТ РАСПРАВИЛ ПЛЕЧИ,349.0
2389,10785,55,Музыка - CD локального производства,ДДТ  Пропавший без вести  CD+DVD (фирм.),349.0
2390,7297,55,Музыка - CD локального производства,V/A Classic Trance Tracks  2  3CD (digibook),349.0
2391,3682,30,Игры PC - Стандартные издания,"Giana sisters. Twisted Dreams [PС, Jewel, русская версия]",349.0
2392,17245,40,Кино - DVD,ПОРТРЕТ В СУМЕРКАХ,349.0
2393,15560,37,Кино - Blu-Ray,НАПРЯГИ ИЗВИЛИНЫ WB (BD),349.0
2394,6962,30,Игры PC - Стандартные издания,"The Night of the Rabbit [PС, Jewel, русская версия]",349.0
2395,14792,40,Кино - DVD,МОТЕЛЬ,349.0
2396,7310,55,Музыка - CD локального производства,V/A Crush Boom Dance  3CD (digibook),349.0
2397,7509,55,Музыка - CD локального производства,V/A Все для тебя  2012  3CD (digibook),349.0
2398,14556,40,Кино - DVD,МЕСТЬ ИСТОРИЯ ЛЮБВИ,349.0
2399,12525,55,Музыка - CD локального производства,КЛАССИКА  Trumpet & Organ,349.0
2400,3711,30,Игры PC - Стандартные издания,Grand Theft Auto Episodes From Liberty City,349.0
2401,8172,55,Музыка - CD локального производства,АКВАРИУМ  Архангельск (фирм.),349.0
2402,19168,55,Музыка - CD локального производства,СУКАЧЕВ ГАРИК  5:0 в мою пользу  2CD (фирм.),349.0
2403,7469,55,Музыка - CD локального производства,V/A Top 100 DJ  3  3CD (digibook),349.0
2404,12509,55,Музыка - CD локального производства,КЛАССИКА  Liszt Ferenc  Piano Concertos 1 & 2,349.0
2405,12499,55,Музыка - CD локального производства,КЛАССИКА  Bach Johann Sebastian  Piano Transcriptions,349.0
2406,12502,55,Музыка - CD локального производства,КЛАССИКА  Barcarole  Favourite Orchestral Pieces,349.0
2407,22063,40,Кино - DVD,ЭРАГОН (ХХси),349.0
2408,14679,55,Музыка - CD локального производства,МИХАЙЛОВ СТАС  На бис!  Лучшие песни  CD+DVD (фирм.),349.0
2409,2667,55,Музыка - CD локального производства,DURAND RICHARD  In Search Of Sunrise  10  Australia  3CD (digibook),349.0
2410,12517,55,Музыка - CD локального производства,КЛАССИКА  Ravel Maurice  Daphins Et Chloe  Bolero,349.0
2411,15607,40,Кино - DVD,НЕ ГОВОРИ НИЧЕГО,348.9880004882813
2412,22108,40,Кино - DVD,ЮНОНА И АВОСЬ  (Н.Караченцов),348.971426827567
2413,2121,55,Музыка - CD локального производства,CHARLES RAY  The Definitive  2CD,348.875
2414,17947,40,Кино - DVD,РОМЕО И ДЖУЛЬЕТТА,348.75325627687596
2415,1718,55,Музыка - CD локального производства,BLIND GUARDIAN  Best Of  Memories Of A Time To Come  2CD,348.6425371312383
2416,13058,40,Кино - DVD,КУХНЯ В ПАРИЖЕ (регион),348.5237318541199
2417,17331,37,Кино - Blu-Ray,ПРИГОВОР  (BD),348.5
2418,16430,37,Кино - Blu-Ray,ОБИТЕЛЬ ЗЛА: ВОЗМЕЗДИЕ (BD),348.41220471239467
2419,18739,37,Кино - Blu-Ray,СКОТТ ПИЛИГРИМ ПРОТИВ ВСЕХ (BD),348.3779176076253
2420,14078,40,Кино - DVD,ЛЮБОВЬ ПО-ВЗРОСЛОМУ,348.31158932313224
2421,19023,40,Кино - DVD,СПАСТИ МИСТЕРА БЭНКСА (+МЭРИ ПОППИНС),348.12572728937323
2422,12112,30,Игры PC - Стандартные издания,"Игра престолов [PC, Jewel, русские субтитры]",348.07266217987365
2423,16971,37,Кино - Blu-Ray,ПЕРЕКРЕСТОК МИЛЛЕРА (BD),348.03576408835016
2424,19164,40,Кино - DVD,СУДЬЯ ДРЕДД 3D,348.0125415672561
2425,12610,55,Музыка - CD локального производства,КНЯZZ  Магия Калиостро (фирм.),347.92525773195877
2426,19217,40,Кино - DVD,СУПЕРСТАР,347.8181818181818
2427,14664,55,Музыка - CD локального производства,МИХАЙЛОВ СТАС  20 лет в пути  2CD+DVD (фирм.),347.80340922962534
2428,7744,30,Игры PC - Стандартные издания,"Wargame: Европа в огне [PC, Jewel, русские субтитры]",347.64294110466454
2429,21435,40,Кино - DVD,ХРАБРЫЙ ПЛАВНИК,347.56451612903226
2430,17301,40,Кино - DVD,ПРАВИЛА ВИНОДЕЛОВ,347.5520833333333
2431,13974,37,Кино - Blu-Ray,ЛОРАКС (BD+DVD),347.50333319769965
2432,16490,40,Кино - DVD,ОДЕРЖИМАЯ,347.43111097547745
2433,18163,40,Кино - DVD,САМЫЙ ОПАСНЫЙ ЧЕЛОВЕК,347.42384105960264
2434,12613,55,Музыка - CD локального производства,КНЯZZ  Роковой карнавал (фирм.),347.14159292035396
2435,8047,40,Кино - DVD,ZОМБИ КАНИКУЛЫ,346.9672131147541
2436,17840,40,Кино - DVD,РЕЙД 2,346.9439655172414
2437,22014,40,Кино - DVD,ЭВОЛЮЦИЯ БОРНА,346.90259915306456
2438,12024,40,Кино - DVD,ИНТИМНЫЕ МЕСТА,346.8688118811881
2439,21701,40,Кино - DVD,ЧЕРНЫЕ ВОЛКИ (2DVD),346.7307692307692
2440,20295,37,Кино - Blu-Ray,ФОРСАЖ (BD),346.6574993133545
2441,8167,55,Музыка - CD локального производства,АКВАРИУМ  The Best  21 век (фирм.),346.6296296296296
2442,11075,37,Кино - Blu-Ray,ДИКИЕ СЕДЦЕМ (BD),346.5825023651123
2443,2820,30,Игры PC - Стандартные издания,"Dirt 3 [PC, Jewel]",346.5689655172414
2444,17020,55,Музыка - CD локального производства,ПИКНИК  Певец Декаданса (фирм.),346.52258064516127
2445,7363,55,Музыка - CD локального производства,V/A Hotel Saint Tropez  Chamber 103  2CD (digipack),346.5208333333333
2446,7426,55,Музыка - CD локального производства,V/A Progressive Midnight  4  3CD (digibook),346.4878048780488
2447,11098,37,Кино - Blu-Ray,ДНЕВНИК ПАМЯТИ WB (BD),346.46153846153845
2448,16454,40,Кино - DVD,ОБЛИВИОН,346.4235874577257
2449,19646,40,Кино - DVD,ТЕОРИЯ ЗАГОВОРА. ЗУЛУ,346.4166666666667
2450,11173,40,Кино - DVD,ДОМ ХЭМИНГУЭЙ,346.2882513661202
2451,8169,55,Музыка - CD локального производства,АКВАРИУМ  А+  CD+CDs (фирм.),346.1541401079506
2452,6361,55,Музыка - CD локального производства,SUNLOUNGER  Collected CD+DVD (digipack),346.0975609756098
2453,14350,40,Кино - DVD,МАНЬЯК,346.0039006226452
2454,8943,40,Кино - DVD,БОЕВОЙ КОНЬ wd,345.9864196777344
2455,11185,55,Музыка - CD локального производства,ДОРН ИВАН  Randorn (фирм.),345.89593505859375
2456,14411,55,Музыка - CD локального производства,МАЧЕТЕ  Мачете (фирм.),345.8
2457,17885,40,Кино - DVD,РОБИНЗОН КРУЗО-ПРЕДВОДИТЕЛЬ ПИРАТОВ,345.6321425664993
2458,8173,55,Музыка - CD локального производства,АКВАРИУМ  Воздухоплавание в компании сфинксов (фирм.),345.61224489795916
2459,14889,55,Музыка - CD локального производства,МУМИЙ ТРОЛЛЬ  Vladivostok (фирм.),345.4896555933459
2460,10955,55,Музыка - CD локального производства,ДЖАНГО  Выше. Еще (фирм.),345.4765100671141
2461,21860,40,Кино - DVD,ШЕРЛОК. СЕЗОН 2 (2DVD),345.4695453297008
2462,18138,55,Музыка - CD локального производства,САМОЙЛОFF ГЛЕБ & THE MATRIXX  Живые но мертвые (фирм.),345.4371428571429
2463,14282,55,Музыка - CD локального производства,МАКАРЕВИЧ АНДРЕЙ  Облака  Песни Александра Галича (фирм.),345.43
2464,12018,40,Кино - DVD,ИНТЕРНЫ 6 СЕЗОН. 2 ЧАСТЬ,345.42857142857144
2465,14283,55,Музыка - CD локального производства,МАКАРЕВИЧ АНДРЕЙ  Хроника текущих событий (фирм.),345.4099719444018
2466,19611,40,Кино - DVD,ТЕБЕ КОНЕЦ!,345.37548394972276
2467,9063,40,Кино - DVD,БУДЬ ЧТО БУДЕТ,345.26666666666665
2468,10120,40,Кино - DVD,ВЫЖИВУТ ТОЛЬКО ЛЮБОВНИКИ,345.26512542505844
2469,21855,40,Кино - DVD,ШЕРЛОК. СЕЗОН 1 (2DVD),345.25552986953664
2470,7296,55,Музыка - CD локального производства,V/A Classic Trance Tracks  1  3CD (digibook),345.24175824175825
2471,13888,55,Музыка - CD локального производства,ЛЕПС ГРИГОРИЙ  Гангстер №1 (фирм.),345.2404770877383
2472,10776,55,Музыка - CD локального производства,ДДТ  Единочество  2CD (фирм.),345.24
2473,20201,40,Кино - DVD,ФАБРИКА ГЕРОЕВ ЛЕГО: МЫ СОЗДАЕМ ГЕРОЕВ + ФАБРИКА ГЕРОЕВ ЛЕГО: ДИКАЯ ПЛАНЕТА,345.2340425531915
2474,14284,55,Музыка - CD локального производства,МАКАРЕВИЧ АНДРЕЙ & ИЛЬДАР КАЗАХАНОВ  Андрей и Ильдар в машине (фирм.),345.22222222222223
2475,5485,55,Музыка - CD локального производства,PINK FLOYD  The Division Bell,345.14973262032083
2476,3371,55,Музыка - CD локального производства,FITZGERALD ELLA  Original Artist  2CD,345.14285714285717
2477,7483,55,Музыка - CD локального производства,V/A Trance 75  Best Of 2012  3CD (digibook),345.10377358490564
2478,14730,40,Кино - DVD,МОЙ ПАРЕНЬ- ПСИХ,345.07810993249757
2479,14052,40,Кино - DVD,ЛЮБОВЬ БЕЗ ПЕРЕСАДОК,345.0563429647417
2480,15844,55,Музыка - CD локального производства,НЮША  Объединение  CD+DVD (фирм.),344.98550959301605
2481,8335,55,Музыка - CD локального производства,АРБЕНИНА ДИАНА  Акустика  Песни как они есть  2CD (фирм.),344.95454545454544
2482,9662,40,Кино - DVD,ВВС:ИСТОКИ ЖИЗНИ  2 DVD,344.90909090909093
2483,14027,40,Кино - DVD,ЛУЧШИЕ ДНИ ВПЕРЕДИ,344.8921871185303
2484,20136,40,Кино - DVD,УЧИТЕЛЬ АНГЛИЙСКОГО,344.89153215962074
2485,8376,40,Кино - DVD,АРТИСТ,344.84831460674155
2486,2668,55,Музыка - CD локального производства,DURAND RICHARD  In Search Of Sunrise  11  Las Vegas  3CD (digibook),344.6170212765957
2487,16547,40,Кино - DVD,ОКОЛОФУТБОЛА,344.58968866845515
2488,16531,40,Кино - DVD,ОЗ: ВЕЛИКИЙ И УЖАСНЫЙ,344.56877888602895
2489,2102,55,Музыка - CD локального производства,CELENTANO ADRIANO  Sound Emotions,344.55
2490,8104,37,Кино - Blu-Ray,АВГУСТ. ВОСЬМОГО+МАСТЕР И МАРГАРИТА (BD),344.54545454545456
2491,19121,40,Кино - DVD,СТРАНА ХОРОШИХ ДЕТОЧЕК,344.44444444444446
2492,14330,40,Кино - DVD,МАЛЬЧИШНИК ИЗ ВЕГАСА В БАНГКОК,344.4166666666667
2493,20119,40,Кино - DVD,УТОМЛЕННЫЕ СОЛНЦЕМ 2. (сериал),344.3939393939394
2494,8067,55,Музыка - CD локального производства,ЁЛКА  Точки расставлены (фирм.),344.393175074184
2495,19698,55,Музыка - CD локального производства,ТОКИО  Magic (фирм.),344.35164835164835
2496,13013,40,Кино - DVD,КУ! КИН-ДЗА-ДЗА,344.3468236323003
2497,11457,40,Кино - DVD,ЖЕЛЕЗНЫЙ ЧЕЛОВЕК 3 (+ МСТИТЕЛИ),344.31830859545926
2498,7498,55,Музыка - CD локального производства,V/A Woman Trance Voices  11  3CD (digipack),344.2857142857143
2499,11155,40,Кино - DVD,ДОЛГАЯ СЧАСТЛИВАЯ ЖИЗНЬ,344.24
2500,10711,40,Кино - DVD,ДА ЗДРАВСТВУЕТ ФРАНЦИЯ!,344.23809523809524
2501,12093,40,Кино - DVD,ИУДА,344.2040124587071
2502,7416,55,Музыка - CD локального производства,V/A Pacha  Ibiza  VIP  6  3CD (digibook),344.0952380952381
2503,15651,40,Кино - DVD,НЕЖНОСТЬ,344.0833333333333
2504,9892,40,Кино - DVD,ВЛАДЕНИЕ 18,344.03927545962125
2505,21662,40,Кино - DVD,ЧЕМПИОНЫ,343.9918898173741
2506,11448,40,Кино - DVD,ЖЕЛЕЗНЫЙ КУЛАК,343.9800884955752
2507,14077,40,Кино - DVD,ЛЮБОВЬ ПО РЕЦЕПТУ И БЕЗ,343.97405078743077
2508,11231,40,Кино - DVD,ДРУЖИННИКИ,343.96875
2509,12443,40,Кино - DVD,КВАРТЕТ,343.86741586749474
2510,20079,40,Кино - DVD,УМНИЦА УИЛЛ ХАНТИНГ,343.8458620268723
2511,18951,40,Кино - DVD,СОБЛАЗНИТЕЛЬ 2,343.8443492732636
2512,13055,40,Кино - DVD,КУХНЯ (Сезон 3),343.7030306729403
2513,7427,55,Музыка - CD локального производства,V/A Progressive Midnight  7  3CD (digibook),343.67068954993937
2514,7430,55,Музыка - CD локального производства,V/A Pure Pacha Summer 2013  3CD (digibook),343.6626942688937
2515,10411,40,Кино - DVD,ГЛУБИНА,343.65384615384613
2516,11022,40,Кино - DVD,ДЖОБС: ИМПЕРИЯ СОБЛАЗНА,343.6200967931863
2517,10768,40,Кино - DVD,ДВОРЕЦКИЙ,343.5605000305176
2518,5743,19,Игры - PS3,"Penguins of Madagascar: Dr. Blowhole Returns Again! [PS3, русская документация]",343.5
2519,18122,40,Кино - DVD,САЙЛЕНТ ХИЛЛ 2,343.4679646707659
2520,16527,40,Кино - DVD,ОДНОКЛАССНИКИ 2,343.45621468926555
2521,12804,37,Кино - Blu-Ray,КОРОЛЬ ЛЕВ (BD+DVD),343.34975215817286
2522,8096,40,Кино - DVD,АВАТАР (си),343.339552238806
2523,14361,55,Музыка - CD локального производства,МАРГУЛИС ЕВГЕНИЙ  Best... (фирм.),343.3333333333333
2524,7405,55,Музыка - CD локального производства,V/A Music For Spa  3  3CD (digibook),343.29487179487177
2525,11463,40,Кино - DVD,ЖЕЛЕЗЯКИ,343.19895271980323
2526,21565,55,Музыка - CD локального производства,ЦОЙ ВИКТОР  Цой 50,343.11352698614985
2527,2417,30,Игры PC - Стандартные издания,Counter Strike. Source (рус.в) (PC-DVD) (Jewel),343.0742029162421
2528,10456,40,Кино - DVD,ГОЛОДНЫЕ ИГРЫ: И ВСПЫХНЕТ ПЛАМЯ (регион),343.0569583281855
2529,20124,40,Кино - DVD,УЦЕЛЕВШИЙ,342.999658538074
